order_id,order_date,planned_delivery,actual_delivery,release,client,region,destination,origin,cargo_type,transport_type,distance_km,weight_kg,revenue,cost_fuel,cost_driver,cost_warehouse,cost_tolls,cost_other,total_cost,profit,status,on_time,in_full,otif
LH-11250,2024-10-07,2024-10-09,2024-10-09,v1.0,ООО «АмурСтрой»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Медикаменты,Рефрижератор,443,177.0,53302.02,17322.85,7033.34,465.36,1322.72,646.35,26790.62,26511.4,Доставлен,1,1,1
LH-11251,2024-10-07,2024-10-10,2024-10-10,v1.0,ООО «ХабЭлектро»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Электроника,Газель,1400,313.5,56590.78,21303.51,12154.71,519.15,2806.74,1205.71,37989.82,18600.96,Доставлен,1,1,1
LH-11252,2024-10-07,2024-10-09,2024-10-09,v1.0,ООО «АмурСтрой»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Электроника,Газель,447,1057.6,20528.55,6255.12,8313.85,900.34,1174.97,1384.67,18028.95,2499.6,Доставлен,1,1,1
LH-11253,2024-10-07,2024-10-09,2024-10-09,v1.0,АО «СахалинСнаб»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Мебель,Фура,463,1866.2,41223.4,16037.68,7014.33,1105.12,1203.71,1347.09,26707.93,14515.47,Доставлен,1,1,1
LH-11254,2024-10-07,2024-10-11,2024-10-11,v1.0,ООО «Модный Дом»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Стройматериалы,Фура,1914,6495.1,149460.08,71550.77,16669.19,3864.83,5525.01,1082.3,98692.1,50767.98,Доставлен,1,1,1
LH-11255,2024-10-08,2024-10-10,,v1.0,АО «ВостокМед»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Мебель,Фура,440,3117.3,0.0,0.0,0.0,1655.92,0.0,604.35,2260.27,-2260.27,Отменён,0,0,0
LH-11256,2024-10-08,2024-10-12,2024-10-12,v1.0,АО «СахалинСнаб»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Стройматериалы,Фура,1540,4693.3,110061.0,56255.41,15416.26,2579.31,3718.53,1002.48,78971.99,31089.01,Доставлен,1,1,1
LH-11257,2024-10-08,2024-10-11,2024-10-11,v1.0,ООО «АмурСтрой»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Стройматериалы,Фура,1213,11245.5,98860.15,43040.42,12368.8,6362.72,2940.62,1096.22,65808.78,33051.37,Доставлен,1,1,1
LH-11258,2024-10-08,2024-10-11,2024-10-11,v1.0,ООО «ПримТорг»,Приморский край,Владивосток,Комсомольск-на-Амуре,Мебель,Фура,857,14690.8,84585.17,31027.65,9713.6,6421.89,1750.05,453.64,49366.83,35218.34,Доставлен,1,1,1
LH-11259,2024-10-08,2024-10-11,2024-10-12,v1.0,ООО «ПримТорг»,Приморский край,Владивосток,Комсомольск-на-Амуре,Одежда и обувь,Газель,1287,1206.3,45454.86,17971.46,16006.16,1007.78,3859.76,3490.79,42335.95,3118.91,Доставлен,0,1,0
LH-11260,2024-10-09,2024-10-12,2024-10-16,v1.0,ООО «Модный Дом»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Фура,1086,6984.0,90894.94,43065.79,28435.23,3747.88,2521.29,18929.39,96699.58,-5804.64,Доставлен,0,1,0
LH-11261,2024-10-09,2024-10-13,2024-10-13,v1.0,ООО «ДВ Логистик»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Стройматериалы,Фура,1490,10067.4,114371.1,57336.27,13949.14,3985.7,3407.17,857.0,79535.28,34835.82,Доставлен,1,1,1
LH-11262,2024-10-09,2024-10-11,2024-10-13,v1.0,ИП Ковалёв,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,682,5879.4,77865.36,26008.96,15674.21,2737.72,1234.5,9223.94,54879.33,22986.03,Доставлен,0,1,0
LH-11263,2024-10-09,2024-10-12,2024-10-12,v1.0,ООО «ДальФуд»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Медикаменты,Рефрижератор,1296,664.8,147241.23,56247.6,10189.75,754.04,3369.83,806.58,71367.8,75873.43,Доставлен,1,1,1
LH-11264,2024-10-09,2024-10-13,2024-10-13,v1.0,ООО «ХабЭлектро»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Контейнер (ж/д),1252,25167.4,90651.41,26803.34,16597.75,12034.2,0.0,645.88,56081.17,34570.24,Доставлен,1,1,1
LH-11265,2024-10-09,2024-10-12,2024-10-14,v1.0,АО «ВостокМед»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1031,7402.3,118492.72,42340.41,20452.57,3217.5,3081.63,13070.64,82162.75,36329.97,Доставлен,0,0,0
LH-11266,2024-10-10,2024-10-12,2024-10-13,v1.0,ООО «ДВ Логистик»,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Стройматериалы,Фура,561,11927.8,52729.92,21193.09,10176.55,5921.89,1588.26,3206.01,42085.8,10644.12,Доставлен,0,1,0
LH-11267,2024-10-10,2024-10-12,2024-10-12,v1.0,ООО «АмурСтрой»,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,434,5173.1,50973.24,18207.14,8078.78,3124.31,1091.19,1246.61,31748.03,19225.21,Доставлен,1,1,1
LH-11268,2024-10-10,2024-10-13,2024-10-13,v1.0,ООО «АптекаПлюс»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,866,1251.4,83142.29,37487.64,11140.53,846.8,1962.67,762.87,52200.51,30941.78,Доставлен,1,1,1
LH-11269,2024-10-10,2024-10-13,2024-10-13,v1.0,ООО «ДВ Логистик»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1193,7329.2,118547.26,51177.1,11648.47,3619.61,2521.23,914.42,69880.83,48666.43,Доставлен,1,1,1
LH-11270,2024-10-10,2024-10-13,2024-10-13,v1.0,АО «ВостокМед»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Фура,1014,7826.3,83888.46,37840.15,10064.05,3836.24,2191.4,473.54,54405.38,29483.08,Доставлен,1,0,0
LH-11271,2024-10-10,2024-10-12,2024-10-12,v1.0,ООО «ХабЭлектро»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Стройматериалы,Фура,306,9590.1,33468.26,12644.46,7681.9,5938.84,573.93,774.03,27613.16,5855.1,Доставлен,1,1,1
LH-11272,2024-10-10,2024-10-13,2024-10-13,v1.0,АО «ВостокМед»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1176,4121.8,130421.49,53568.82,11209.22,2856.9,3471.79,532.2,71638.93,58782.56,Доставлен,1,1,1
LH-11273,2024-10-10,2024-10-12,2024-10-12,v1.0,АО «СахалинСнаб»,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Продукты питания,Фура,589,4620.1,55997.71,20238.01,7009.18,2375.28,1473.84,571.93,31668.24,24329.47,Доставлен,1,1,1
LH-11274,2024-10-10,2024-10-13,2024-10-13,v1.0,АО «СахалинСнаб»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Стройматериалы,Фура,1160,3109.6,90692.03,46302.63,10769.59,1695.55,2740.52,1033.35,62541.64,28150.39,Доставлен,1,1,1
LH-11275,2024-10-11,2024-10-15,2024-10-15,v1.0,ООО «ХабЭлектро»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Электроника,Газель,1978,1205.3,89260.92,28457.59,14321.22,1067.04,5484.38,1483.34,50813.57,38447.35,Доставлен,1,1,1
LH-11276,2024-10-11,2024-10-14,2024-10-14,v1.0,ООО «ДальФуд»,Приморский край,Владивосток,Комсомольск-на-Амуре,Медикаменты,Газель,916,392.0,41491.95,12052.88,10376.8,568.11,2050.02,638.31,25686.12,15805.83,Доставлен,1,1,1
LH-11277,2024-10-11,2024-10-14,2024-10-14,v1.0,ИП Ковалёв,Приморский край,Владивосток,Комсомольск-на-Амуре,Электроника,Газель,1222,699.7,50224.79,15505.56,11468.81,680.71,3720.84,941.74,32317.66,17907.13,Доставлен,1,1,1
LH-11278,2024-10-11,2024-10-14,2024-10-14,v1.0,ООО «АптекаПлюс»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Фура,865,1674.7,83638.91,35941.46,12540.08,1248.9,1701.72,412.03,51844.19,31794.72,Доставлен,1,0,0
LH-11279,2024-10-11,2024-10-13,2024-10-13,v1.0,ООО «ДВ Логистик»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,411,3782.9,46036.93,18865.86,8347.97,2128.18,776.73,487.56,30606.3,15430.63,Доставлен,1,1,1
LH-11280,2024-10-11,2024-10-14,2024-10-14,v1.0,ООО «ХабЭлектро»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Фура,1200,9351.9,102487.16,49889.64,11224.1,5657.07,2832.56,1003.85,70607.22,31879.94,Доставлен,1,1,1
LH-11281,2024-10-12,2024-10-16,2024-10-16,v1.0,ООО «ХабЭлектро»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Одежда и обувь,Фура,1452,3007.6,132891.62,53354.74,14570.54,1621.93,3164.43,305.36,73017.0,59874.62,Доставлен,1,1,1
LH-11282,2024-10-12,2024-10-16,2024-10-16,v1.0,ООО «ТехноДВ»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Одежда и обувь,Газель,1894,1421.1,71377.06,27513.85,15201.52,1009.91,5265.78,875.41,49866.47,21510.59,Доставлен,1,1,1
LH-11283,2024-10-12,2024-10-14,2024-10-14,v1.0,ООО «МебельГрад»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Электроника,Фура,363,1712.6,35946.56,15091.66,7830.9,1261.72,987.77,674.13,25846.18,10100.38,Доставлен,1,1,1
LH-11284,2024-10-12,2024-10-16,2024-10-16,v1.0,ООО «ХабЭлектро»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Медикаменты,Рефрижератор,1664,379.3,200862.58,64512.35,15827.01,575.51,3005.06,334.9,84254.83,116607.75,Доставлен,1,0,0
LH-11285,2024-10-12,2024-10-15,2024-10-15,v1.0,ООО «ХабЭлектро»,Приморский край,Владивосток,Комсомольск-на-Амуре,Медикаменты,Рефрижератор,934,449.9,119809.63,37847.28,10651.06,602.96,2348.19,704.56,52154.05,67655.58,Доставлен,1,1,1
LH-11286,2024-10-13,2024-10-16,2024-10-16,v1.0,ООО «МебельГрад»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Стройматериалы,Фура,1221,4276.1,93847.51,48482.39,11955.12,1920.66,2309.45,593.71,65261.33,28586.18,Доставлен,1,1,1
LH-11287,2024-10-13,2024-10-16,2024-10-16,v1.0,ООО «ДальФуд»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Фура,877,9185.4,77083.12,32093.96,10930.13,5761.71,2720.71,764.21,52270.72,24812.4,Доставлен,1,1,1
LH-11288,2024-10-13,2024-10-15,2024-10-18,v1.0,ООО «МебельГрад»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Стройматериалы,Фура,381,16606.9,43160.81,15801.38,20844.23,9410.99,1016.2,7961.81,55034.61,-11873.8,Доставлен,0,1,0
LH-11289,2024-10-13,2024-10-16,2024-10-16,v1.0,ООО «АмурСтрой»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Одежда и обувь,Газель,1043,1154.7,38571.37,13192.72,11309.66,830.39,2525.23,809.04,28667.04,9904.33,Доставлен,1,1,1
LH-11290,2024-10-14,2024-10-17,2024-10-17,v1.0,ООО «ХабЭлектро»,Приморский край,Владивосток,Комсомольск-на-Амуре,Электроника,Газель,1213,1320.8,52645.32,18365.9,12410.69,966.61,3410.38,966.57,36120.15,16525.17,Доставлен,1,0,0
LH-11291,2024-10-14,2024-10-18,2024-10-18,v1.0,ООО «ХабЭлектро»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1313,4823.1,148644.41,56773.84,16504.52,3218.73,3632.75,1367.12,81496.96,67147.45,Доставлен,1,1,1
LH-11292,2024-10-14,2024-10-16,2024-10-16,v1.0,ООО «АптекаПлюс»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Медикаменты,Рефрижератор,456,712.7,61690.15,18422.17,7040.29,666.81,1216.0,547.99,27893.26,33796.89,Доставлен,1,1,1
LH-11293,2024-10-14,2024-10-17,2024-10-17,v1.0,ООО «АптекаПлюс»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1082,3572.1,118272.56,49365.71,10123.37,2492.45,2185.36,505.54,64672.43,53600.13,Доставлен,1,1,1
LH-11294,2024-10-14,2024-10-17,2024-10-18,v1.0,ООО «АптекаПлюс»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Фура,1113,6085.4,87070.49,38754.85,12979.79,2998.19,2562.36,4661.1,61956.29,25114.2,Доставлен,0,1,0
LH-11295,2024-10-14,2024-10-17,2024-10-17,v1.0,АО «ВостокМед»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1026,3538.1,113207.66,39857.55,9727.26,2484.71,2456.96,1432.37,55958.85,57248.81,Доставлен,1,1,1
LH-11296,2024-10-14,2024-10-18,2024-10-18,v1.0,ООО «ПримТорг»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Одежда и обувь,Фура,1683,1533.0,131936.03,60544.78,14071.6,1116.31,3287.34,728.6,79748.63,52187.4,Доставлен,1,1,1
